,Date,Title of Resource,Purpose,Description,URL,Summary,0,Substack,#N/A,Inspired By,Content,Created By
FALSE,12-1-25,Rapid Unit Planning Workspace,Coaching ,https://www.youtube.com/watch?v=g8iE8smagRo,,"What if Rapid Unit Planning Workspace was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/g8iE8smagRo",https://app.schoolai.com/dot/spaces/a05677d9-ecdd-4867-82eb-9fa63890fca6/,,,https://edu.google.com/intl/ALL_us/resources/ai-use-cases/,,
FALSE,12-1-25,Class Newsletter Builder,Coaching ,https://www.youtube.com/watch?v=G74PJyqocUk,,"You know that family newsletter that's been on your to-do list for three weeks?

I see you.

The Class Newsletter Builder asks you a few quick questions about your week, then drafts the whole thing in your voice.

Updates, photos, reminders, all done. Families stay in the loop and you get your Sunday back! 📰

Watch it here: https://youtu.be/G74PJyqocUk",https://app.schoolai.com/dot/spaces/e6f248d2-a4b3-4459-a864-8772f67f23c7,,,https://edu.google.com/intl/ALL_us/resources/ai-use-cases/,,
FALSE,12-1-25,Syllabus Co-Builder,Coaching ,https://www.youtube.com/watch?v=zlGlktoThvA,,"Your syllabus is the first thing students read. Make it a tool, not a wall of text. Syllabus Co-Builder helps you draft it with kid voice in mind. 📚
See it here: https://www.youtube.com/watch?v=zlGlktoThvA",https://app.schoolai.com/dot/spaces/151f8e84-0ae3-4d9f-92e1-89098789ee91,,,https://edu.google.com/intl/ALL_us/resources/ai-use-cases/,,
TRUE,12-1-25,Study Skill Quick Fix ,MTSS,https://www.youtube.com/watch?v=RbIVQhuxT6c,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=6,"📚✨ Students don’t always need more time — they need the right strategy.

Study Skill Quick Fix gives students 2–3 personalized, actionable tips in minutes.
Fast. Supportive. Immediately usable.
https://www.youtube.com/watch?v=RbIVQhuxT6c 

#StudySkills #AIinEducation #EdTechTools #StudentSuccess",https://app.schoolai.com/spaces/cminhaleh00i87jt7og380v9x,,,,,
TRUE,12-1-25,De-escalation Reflection Tool ,MTSS,https://www.youtube.com/watch?v=W2niUMjPHA0,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=5,"After a tough moment, the brain wants to skip past it. This tool walks you through the reset so you grow from it. 🌿
See how: https://www.youtube.com/watch?v=W2niUMjPHA0",https://app.schoolai.com/spaces/cminh9bl300jw103f5o4goyk4,,,,,
TRUE,12-1-25,Teacher Reflection Prompt ,MTSS,https://www.youtube.com/watch?v=MRP_WhICT_Q,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=1,"My best year of teaching kicked off with one Sunday night question, 'What worked last week?' This prompt asks the same thing for you. ✨
Try it: https://www.youtube.com/watch?v=MRP_WhICT_Q",https://app.schoolai.com/spaces/cmingskx600dp13tsbtxfkvep,,,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=0,,
TRUE,12-1-25,Student Work Pattern Analyzer ,MTSS,https://www.youtube.com/watch?v=rOB5xKxHO8M,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=3,"One worksheet tells you a little. Ten tell you a lot. The pattern tool finds what's hiding in your stack of student work. 🔎
Take a look: https://www.youtube.com/watch?v=rOB5xKxHO8M",https://app.schoolai.com/spaces/cminh1js400gofsug1zj0kklf,,,,,
TRUE,12-1-25,Time Capsule Storyboard Planner,Bell Work ,https://www.youtube.com/watch?v=BZDhEe_S9Ps,,"Reflecting on the year? Start with storytelling. 🎬📦
Our Time Capsule Storyboard Planner guides students through planning a reflective video with opening–middle–closing structure and meaningful artifacts.
A beautiful way to preserve memories. 
https://www.youtube.com/watch?v=BZDhEe_S9Ps",https://app.schoolai.com/dot/spaces/f8b5b085-99ef-4d94-808d-a3b1420bea98/,,,,,
TRUE,12-1-25,Universal Screener Prep ,MTSS,https://www.youtube.com/watch?v=FnGsO-5jNKI,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=2,"Screener week sneaks up fast. This prep Space helps you pull the windows, the rosters, and the talking points before Monday. ⏰
See it: https://www.youtube.com/watch?v=FnGsO-5jNKI",https://app.schoolai.com/spaces/cmingyr0700gf4qocspnxeejg,,,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=0,,
TRUE,12-1-25,Snow Globe Design Studio,Holiday,https://www.youtube.com/watch?v=GyZ_6jXF8Ho,,"Snow globes + storytelling = winter magic. ❄️✨
In the Snow Globe Design Studio, students design their own winter worlds, describe layered details, and craft a catalog-style description.
https://www.youtube.com/watch?v=GyZ_6jXF8Ho ",https://app.schoolai.com/dot/spaces/807f37d2-3278-45e7-bd2c-b9ca3c4863ab/,,,,,
TRUE,12-1-25,Ugly Sweater Design Sprint,Holiday,https://www.youtube.com/watch?v=gbMlRW4Whwc,,"The creativity was OFF THE CHARTS. 🎄🧶
The Ugly Sweater Design Sprint invited students to design, name, and justify their own “ugly-awesome” sweaters — and they delivered!
Quick, joyful, student-powered learning.


#MakerEd #HolidayActivities #CreativityInTheClassroom 
https://www.youtube.com/watch?v=gbMlRW4Whwc ",https://app.schoolai.com/dot/spaces/2108c9b1-3ea7-4146-b0b2-dfaaa4fa663a,,,,,
TRUE,12-1-25,Intervention Fidelity Check ,MTSS,https://www.youtube.com/watch?v=3nItK2uxDDw,https://docs.google.com/spreadsheets/d/1tcMILTU3e5DpMXL7OHBT7OCfs7gZ7C1ANSc_u5UzbXM/edit?gid=0#gid=4,"You ran the plan, but did the plan run right? This check helps you see where the gaps were so the next round lands stronger. 🎯
Watch it: https://www.youtube.com/watch?v=3nItK2uxDDw",https://app.schoolai.com/spaces/cminh8w3v00hcy6q9xh27dmzi,,,,,
FALSE,12-2-25,Squiggle,Bell Work ,https://www.youtube.com/watch?v=4sizlYAjhQc,,"I drew a squiggle on the board.

A second grader stared at it for a minute, then turned it into a dragon with a tea kettle.

That's what Squiggle does for bell work. One small line, a wild idea, and kids walking in the door already thinking.

It's the calmest, most creative two minutes of my day! ✏️

Try it here: https://youtu.be/4sizlYAjhQc",https://app.schoolai.com/dot/spaces/a2f5115a-959a-4227-8c91-c35085e5466c,,,google.com/url?q=https://www.daveburgessconsulting.com/blog/squiggle-your-way-to-creativity-unlocking-imaginative-potential-in-every-student/&sa=D&source=calendar&ust=1765116184297989&usg=AOvVaw0seLe1TfDZHPo6kJA1WlAw,,
FALSE,12-2-25,Research Argument Coach,ELA Instructional Strategies,https://www.youtube.com/watch?v=HSRbfHLXneA,,"Research papers fall apart in one spot.

Kids find sources, but they can't tell which ones really back up their claim.

The Research Argument Coach walks them through it source by source. Does this evidence support, push back, or wander off topic?

By the end, they have a stack of sources they can defend!

That's the gap most rubrics miss. 📚

Watch it here: https://youtu.be/HSRbfHLXneA",https://app.schoolai.com/dot/spaces/4fd6d940-96f7-48e0-83c9-53960a837bc5,,,,,
FALSE,12-2-25,Reindeer Realty Gingerbread Challenge,ELA Instructional Strategies,https://www.youtube.com/watch?v=T4vSsJ7woKY,,"Selling a gingerbread house to a picky reindeer? That's the hook. Kids write the listing, hype the perks, and use real persuasive moves. 🦌
Watch it: https://www.youtube.com/watch?v=T4vSsJ7woKY",https://app.schoolai.com/dot/spaces/cc6d2e49-1de5-4f56-b4c4-808c651bf907,,,,,
FALSE,12-2-25,Jeopardy Game Builder,Coaching ,https://www.youtube.com/watch?v=RapRaPAPY2Q,,"What if Jeopardy Game Builder was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/RapRaPAPY2Q",https://app.schoolai.com/dot/spaces/bd75dcca-c852-477d-ae05-c2c855894193/,,,https://www.edugems.ai/gem/jeopardy-game,,
TRUE,12-2-25,truth Hotspot Explorer ,Instructional Strategies,https://youtu.be/p1Kjo1JhKN4,https://docs.google.com/presentation/d/1kybHy6ZjZuNH0um56FWsGjXpT0GzJN5DhKTYlr4oQm0/edit?slide=id.p#slide=id.p,"🔥 Hotspots are where learning gets interesting.

The best questions aren’t clearly right or wrong — they live in the gray.
That uncertainty sparks discussion, critical thinking, and deeper learning.


#EdTech #CriticalThinking 

https://youtu.be/p1Kjo1JhKN4",https://app.schoolai.com/dot/spaces/f2eebbe8-83aa-4b7e-bf09-126c3fd256bb/,,,,,
TRUE,12-2-25,Facts or Fiction,Project Zero,https://www.youtube.com/watch?v=iG0WeTUcaoE,https://docs.google.com/presentation/d/1pHQgOhnChELqfRTxjZ9Dvz2yOICmc6_VGVOBzewQsPk/edit?slide=id.p#slide=id.p,"Critical thinking matters more than ever. 🧠✨
Our Facts or Fiction organizer helps students analyze uncertainty, weigh importance, and justify their thinking. Perfect for science, social studies, or media literacy lessons! 
https://www.youtube.com/watch?v=iG0WeTUcaoE ",https://app.schoolai.com/dot/spaces/3158061d-6803-460c-b92c-bcefb1c063e1,,,,,
TRUE,12-2-25,Layers,Project Zero,https://www.youtube.com/watch?v=g7VwvCaXQEs,https://docs.google.com/presentation/d/1WaYzFxLkeKvZC3nmsDAUzad8aYT0PcDhW_xkCKOMdis/edit?slide=id.p#slide=id.p,"Great work isn’t just what students create — it’s how deeply they understand it.

This layers framework helps students analyze writing and art beyond the surface.
Thinking made visible. 
https://www.youtube.com/watch?v=g7VwvCaXQEs",https://app.schoolai.com/dot/spaces/a58a602d-c1ef-4308-bd28-d71cf53b476e/,,,,,
FALSE,12-3-25,Matter Detective Lab,ELA Instructional Strategies,https://www.youtube.com/watch?v=e6ocC4AAAlg,,"A bottle of fizz. A puddle of water. A puff of steam.

Three crime scenes. One question. What kind of matter is this and how did it change?

The Matter Detective Lab turns science class into a case file. Students collect clues, name the state of matter, and explain the change in their own words.

Kids stay locked in because it doesn't feel like a worksheet! 🕵️

See how it works: https://youtu.be/e6ocC4AAAlg",https://app.schoolai.com/dot/spaces/f75a0a8e-c371-4c35-a7fe-8f284c6dd5c3/,,,,,
FALSE,12-3-25,Ugly Sweater Pitch Coach,ELA Instructional Strategies,https://www.youtube.com/watch?v=P148IST2Qvo,,"Argument writing, but make it ugly sweaters.

The Ugly Sweater Pitch Coach asks kids to pitch their wildest sweater design and back it up with claims, reasons, and evidence.

It hits the same ELA standards as a boring essay prompt, but the writing they hand in is way better.

December lesson plan, sorted! 🎄

Watch it here: https://youtu.be/P148IST2Qvo",https://app.schoolai.com/dot/spaces/3a6fc6f0-b264-486f-b4e5-40d330f29a29,,,,,
FALSE,12-3-25,CKLA Persuasive Outline Builder,ELA Instructional Strategies,https://www.youtube.com/watch?v=3XzWJru1Yc4,,"CKLA teachers, this one's for you.

The Persuasive Outline Builder walks kids through claim, reasons, evidence, and counterclaim using the exact CKLA texts they're already reading.

No new prep. No re-teaching the structure. Just better outlines!

Save it for your next persuasive unit. ✏️

Watch the demo: https://youtu.be/3XzWJru1Yc4",https://app.schoolai.com/dot/spaces/9781720c-afc9-4434-891a-2c148e839121,,,,,
FALSE,12-3-25,Energy Slider Matter Check,ELA Instructional Strategies,https://www.youtube.com/watch?v=y8LiDZjwhPY,,"Save this for your next matter unit.

The Energy Slider Matter Check lets students drag a slider to add or take away energy from a substance, then explain what happens to the bits and parts inside.

It's a quick, visual way to check if they really get phase changes.

No worksheets, no fluff, just thinking! 🔬

Try it here: https://youtu.be/y8LiDZjwhPY",https://app.schoolai.com/dot/spaces/68368c8f-8f8b-4a68-be69-130bc642ac3b/,,,,,
FALSE,12-3-25,Mystery Evidence Board Builder,ELA Instructional Strategies,https://www.youtube.com/watch?v=af7XIP67qsI,,"Save this one for your next lesson plan.

Mystery Evidence Board Builder is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/af7XIP67qsI",https://app.schoolai.com/dot/spaces/1bb9c30f-1e2f-41ee-912a-50749a8c1a30/,,,,,
FALSE,12-3-25,Solve the Mystery of the Missing Gifts!,ELA Instructional Strategies,https://www.youtube.com/watch?v=U-Hdzf2KQUs,,"Save this one for your next lesson plan.

Solve the Mystery of the Missing Gifts! is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/U-Hdzf2KQUs",https://app.schoolai.com/spaces/cmiqcwwm50050zsclkae3ufu1,,,,,
FALSE,12-3-25,Snow Structure Design Coach,ELA Instructional Strategies,https://www.youtube.com/watch?v=nq9_pCLXavI,,"Snow days are great, but snow design days are better. Kids draft, build, and pitch a snow shelter while the coach asks the why behind every choice. ❄️
See it: https://www.youtube.com/watch?v=nq9_pCLXavI",https://app.schoolai.com/dot/spaces/9e0bbc5c-556b-4c19-bd28-3bf0bdee99dd/,,,,,
FALSE,12-3-25,Ski Resort Survival Choice,ELA Instructional Strategies,https://www.youtube.com/watch?v=jkk1m1FTJ-0,,"Want kids to argue with their citations? Drop them on a snowy mountain with three bad options. Ski Resort Survival Choice makes ELA feel like a movie. ⛷️
Watch it: https://www.youtube.com/watch?v=jkk1m1FTJ-0",https://app.schoolai.com/dot/spaces/6d83d50e-bf76-46f1-8de8-3ac3f0290fc0/,,,,,
FALSE,12-3-25,Campfire Pop Mystery,ELA Instructional Strategies,https://www.youtube.com/watch?v=CKezjtURYNU,,"What if Campfire Pop Mystery was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/CKezjtURYNU",https://app.schoolai.com/dot/spaces/1cee7bc0-c643-4dc2-b432-ef14c67c865f/,,,,,
FALSE,12-3-25,Native Regions Explorer,Instructional Strategies,https://www.youtube.com/watch?v=eDD9nz7iPsA,,"What if Native Regions Explorer was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/eDD9nz7iPsA",https://app.schoolai.com/dot/spaces/bac60410-67e9-4dec-8fc6-3fc5f40fad46/,,,,,
FALSE,12-3-25,Surprise and Delight Spaces,Bell Work ,https://www.youtube.com/watch?v=H5HxDY93tGk,https://docs.google.com/presentation/d/1zs4UT6jdp_I1rwS5tKKDyX0lfgJ-qxvi1bTkFU_RM-Y/edit?usp=sharing,"What if your bell ringer made kids want to come in early? Surprise and Delight Spaces is built for that exact moment. 🎉
Try it: https://www.youtube.com/watch?v=H5HxDY93tGk",https://docs.google.com/document/d/1fO6bA2PqcPHbSBV7E1H6t5bHM2htn4obH-nKwuW00LE/edit?usp=drive_link,,,,,
FALSE,12-3-25,Buffalo Survival Analyzer,ELA Instructional Strategies,https://www.youtube.com/watch?v=aU6_DNtsHZo,,"What if your students could become survival experts for a buffalo herd?

The Buffalo Survival Analyzer asks kids to look at climate, food, predators, and shelter, then build a case for whether their herd will make it.

It blends research, evidence, and argument writing into one space.

Mixed-subject gold! 🦬

Watch the demo: https://youtu.be/aU6_DNtsHZo",https://app.schoolai.com/dot/spaces/afd6bfa9-48ea-4116-b342-0830792fe293,,,,,
TRUE,12-3-25,Native Homes Design Challenge,ELA Instructional Strategies,https://www.youtube.com/watch?v=N_A0U9yyq2Q,,"Design meets social studies. 🏠🌎
In the Native Homes Design Challenge, students explore how climate + resources shape regional shelters, then create their own models using textual evidence.
History brought to life through making. 

https://www.youtube.com/watch?v=N_A0U9yyq2Q",https://app.schoolai.com/dot/spaces/278d2be4-9763-45ed-87d8-4c0091770b0f/,,,,,
TRUE,12-3-25,CKLA Matter Transformation Station,ELA Instructional Strategies,https://www.youtube.com/watch?v=lHa907sqqsg,,"Ice → Water → Vapor… and a whole lot of learning energy. 🔬💥
The Matter Transformation Station helps students model physical state changes and justify their reasoning.
Fast, visual, and misconception-busting. 
https://www.youtube.com/watch?v=lHa907sqqsg",https://app.schoolai.com/dot/spaces/960e9e58-3ff7-492d-8014-9c036998dc12/,,,,,
TRUE,12-3-25,Compound Creator Challenge ,ELA Instructional Strategies,https://www.youtube.com/watch?v=rNMPBRkOLFA,,"The Compound Creator Challenge guides learners through a quick activity where they build imaginary compounds, predict properties, and justify their thinking using metals vs. nonmetals.

Creative science. Real reasoning. 🚀 @GetSchoolAI
https://www.youtube.com/watch?v=rNMPBRkOLFA 

#ScienceEducation",https://app.schoolai.com/dot/spaces/f704dc82-3f5c-4b4d-9ca3-e8389858457e/,,,,,
